//	R212b             R213              R216              L3                C9
              
static const u8 WeatherCalendar[] = {
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOW,         CAL_SNOW,         //1ŒŽ1“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ2“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ3“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ4“ú
	CAL_RAIN,         CAL_CLOUDINESS,   CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ5“ú
	CAL_SPARK,        CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ6“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ7“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ8“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ9“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ10“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ11“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOW,         CAL_SNOW,         CAL_DIAMONDDUST,  //1ŒŽ12“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ13“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ14“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ15“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ16“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ17“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ18“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ19“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ20“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ21“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ22“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ23“ú
	CAL_RAIN,         CAL_RAIN,         CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ24“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ25“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ26“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ27“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ28“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ29“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ30“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //1ŒŽ31“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ1“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ2“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ3“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ4“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ5“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ6“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ7“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ8“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ9“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ10“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ11“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ12“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ13“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ14“ú
	CAL_RAIN,         CAL_CLOUDINESS,   CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ15“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ16“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ17“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ18“ú
	CAL_STRAIN,       CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ19“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ20“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ21“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ22“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ23“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ24“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ25“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ26“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ27“ú
	CAL_RAIN,         CAL_SUNNY,        CAL_SNOWSTORM,    CAL_SNOWSTORM,    CAL_SNOW,         //2ŒŽ28“ú
